tree_length,branch_length_min,branch_length_max,branch_length_median,branch_length_var,node_age_min,node_age_max,node_age_median,node_age_var,EDR_min,EDR_max,EDR_median,EDR_var,InverseES_min,InverseES_max,InverseES_median,InverseES_var,gamma_stat,Colless_index,num_lineages_surviving,root_age,n_sampled_anc,n_fossils
4323.732,0,116.0061,10.46093,298.1432,0.998492,136.2961,27.52318,1006.32,0.758268,224.3487,24.28198,1621.201,0.008021655,0.1443777,0.03996065,0.000616566,-1.022162,682,140,136.2961,8,23
4405.377,0,116.0061,10.36495,284.2166,1.373427,147.7392,29.52733,912.7187,0.323568,225.9742,24.05776,1606.362,0.007644052,0.1675452,0.03934783,0.000821166,-2.226386,707,140,147.7392,12,23
4390.515,0,116.0061,10.46461,317.9542,1.373427,145.5606,29.35565,1022.374,0.02997,209.0378,26.74634,1429.012,0.007819666,0.1365102,0.03994811,0.000685993,-1.095719,594,140,145.5606,12,23
4274.568,0,116.0061,10.48868,286.5438,1.373427,144.3598,29.35565,986.4848,0.996375,225.9741,24.50327,1665.116,0.007760226,0.1730364,0.04011428,0.000851674,-1.092926,594,140,144.3598,11,23
4385.973,0,116.0061,10.88051,293.0765,1.373427,142.5224,29.35565,996.92,0.421632,225.9742,26.17949,1530.849,0.007739245,0.1432455,0.03861414,0.000625035,-0.9714951,708,140,142.5224,11,23
4388.21,0,116.0061,10.14149,308.702,0.469239,142.322,29.35565,1045.979,0.224944,224.3484,26.54483,1528.134,0.007827422,0.1437194,0.03990619,0.00069735,-1.742791,594,140,142.322,8,23
4330.931,0,116.0061,10.42323,268.1216,1.373426,148.9054,29.35565,1070.609,0.247911,213.7769,24.05776,1769.44,0.00763125,0.3077659,0.03937696,0.001225442,-1.570275,649,140,148.9054,9,23
4384.145,0,116.0061,10.34992,281.2305,1.373428,146.3288,29.35565,1014.74,0.274352,225.9741,24.49084,1660.529,0.007711355,0.1624586,0.03864125,0.000787533,-1.08885,763,140,146.3288,11,23
4252.187,0,116.0061,10.14186,272.018,1.373426,146.1144,29.35565,1074.97,0.70031,321.8559,24.7078,1988.354,0.007729678,0.6107796,0.04040538,0.002900108,-0.2133475,649,140,146.1144,13,23
4366.245,0,116.0061,10.20579,300.5767,1.373427,145.3575,29.52733,1051.976,0.210105,325.7121,22.45655,2130.377,0.007685974,0.1558122,0.03914139,0.000732654,-1.039431,618,140,145.3575,13,23
4434.875,0,116.0061,11.06857,300.8147,1.373426,145.1428,29.52733,1027.053,0.400355,311.8524,22.41906,2120.042,0.008045866,0.2134749,0.03986286,0.000905196,-1.249659,594,140,145.1428,12,23
4369.218,0,116.0061,10.31935,278.8003,1.373426,143.3583,29.52733,1068.491,0.012654,224.4185,26.57794,1701.556,0.008171052,0.162485,0.03989164,0.000856855,-1.479492,712,140,143.3583,12,23
4379.465,0,116.0061,10.18136,296.5774,1.373427,141.3814,29.52733,1056.328,0.894065,294.4217,24.50327,1935.905,0.007861314,0.2597585,0.0398649,0.001063049,-1.304742,712,140,141.3814,11,23
4429.043,0,116.0061,10.31935,307.4021,1.373427,147.3771,29.52733,1191.401,0.5705,345.8123,26.42459,2290.553,0.008002168,0.2271542,0.04006818,0.001026153,-0.9326929,715,140,147.3771,8,23
4464.405,0,116.0061,10.45422,307.6738,1.373427,148.3097,29.52733,1174.841,0.088288,232.4618,24.6778,2042.78,0.007740638,0.2157044,0.03887361,0.000804637,-1.01745,598,140,148.3097,12,23
4393.962,0,116.0061,10.51749,281.9768,1.373426,142.1746,29.52733,1089.611,0.996625,360.9633,23.14684,2335.093,0.008032162,0.1431329,0.0402424,0.000630045,-1.242429,594,140,142.1746,11,23
4401.44,0,116.0061,10.31357,301.3877,1.373427,135.8979,29.52733,946.4922,0.001247,192.2798,23.1808,1481.415,0.00795374,0.1395433,0.0399122,0.00060806,-2.147957,703,140,135.8979,9,23
4386.815,0,116.0061,10.23013,295.2131,1.373427,141.1479,27.44304,970.8597,0.980556,225.9742,25.16288,1584.642,0.007854286,0.1671123,0.0400674,0.000732928,-1.391036,711,140,141.1479,10,23
4410.216,0,116.0061,10.30161,316.6028,1.373426,142.99,27.67598,912.3931,0.10428,225.9744,28.017,1309.23,0.007754492,0.1391199,0.0400438,0.000653684,-1.266614,621,140,142.99,10,23
4353.251,0,116.0061,10.2434,322.0206,1.373427,144.7456,28.85791,943.5319,0.368379,250.4953,22.13747,1639.44,0.007676217,0.1762366,0.03985444,0.000811919,-0.8735379,734,140,144.7456,13,23
4434.572,0,130.039,10.04768,338.9941,1.373426,141.1525,27.34502,901.0271,0.270108,225.9744,24.67806,1516.143,0.007611413,0.1395315,0.03875752,0.000796885,-1.684581,734,140,141.1525,7,23
4291.318,0,116.0061,9.87971,324.2345,1.373427,143.2731,28.91948,882.9122,0.022555,214.6659,25.44561,1418.522,0.007760413,0.1370571,0.03997438,0.000686884,-2.299238,734,140,143.2731,11,23
4531.027,0,116.0061,11.06857,323.9121,1.373427,145.0126,27.44304,976.1371,0.295204,225.9741,23.86509,1606.87,0.00779579,0.1432585,0.03852068,0.000644998,-1.015881,596,140,145.0126,10,23
4531.215,0,116.0061,10.49721,328.8431,1.373427,148.2316,27.44304,977.5121,0.53319,281.8083,25.44561,1807.786,0.007711827,0.2359747,0.03912656,0.001013255,-0.374467,710,140,148.2316,11,23
4542.944,0,116.0061,10.17173,314.8325,1.373427,140.9715,27.44304,1075.856,0.48012,225.9742,25.31069,1905.793,0.007815896,0.1370188,0.038512,0.000662061,-0.9842939,848,140,140.9715,8,23
4500.6,0,116.0061,10.21314,308.658,1.373427,147.2492,29.52733,980.4151,0.50826,225.9741,25.72834,1549.295,0.007886894,0.1363202,0.03849398,0.000658085,-1.532544,621,140,147.2492,9,23
4490.299,0,116.0061,10.24169,319.0342,1.373427,145.6508,27.44304,982.0178,0.195822,225.9742,22.03907,1932.019,0.007731568,0.1411967,0.03924862,0.000704042,-0.8451345,711,140,145.6508,8,23
4509.417,0,116.0061,10.14149,336.946,0.327263,145.3133,29.52733,1095.091,0.292199,224.3485,27.46017,1567.054,0.007741668,0.1666141,0.04033878,0.000806921,-1.670806,699,140,145.3133,11,23
4474.214,0,116.0061,10.4001,296.8036,1.373426,144.1782,29.35565,1011.519,0.730296,192.2796,26.5159,1324.159,0.007842127,0.1375192,0.03908476,0.000620807,-1.200519,698,140,144.1782,6,23
4276.161,0,116.0061,10.49721,283.8088,1.373427,140.0278,29.35565,958.9884,0.160677,231.7617,24.49084,1776.588,0.007904142,0.1656931,0.04040783,0.00076157,-1.288966,585,140,140.0278,11,23
4322.804,0,116.0061,10.14149,310.601,1.373427,143.8558,29.52733,1102.618,0.843882,260.8766,24.05776,1963.718,0.007779371,0.1378575,0.04011022,0.000697141,-1.389758,699,140,143.8558,12,23
4224.708,0,116.0061,9.92298,289.289,1.373426,140.015,29.35565,921.5049,0.128595,225.9744,24.30415,1631.741,0.007903764,0.1766782,0.04057709,0.000824482,-1.560299,699,140,140.015,11,23
4301.116,0,116.0061,10.45657,274.6536,1.373427,142.8971,29.35565,978.5494,0.359154,225.9742,24.49097,1633.101,0.007787977,0.1510498,0.04076495,0.000736602,-1.244434,699,140,142.8971,13,23
4409.678,0,116.0061,10.49721,302.0539,1.373427,148.4417,27.44304,1078.157,0.270192,225.9742,24.49097,1737.665,0.007649042,0.5027331,0.04020373,0.002145856,-0.5415422,699,140,148.4417,11,23
4395.259,0,116.0061,10.49721,286.2167,1.373427,140.5509,29.52733,1013.142,0.402783,266.5415,23.55901,2177.893,0.007887061,0.1796712,0.03874421,0.000760573,-1.848546,699,140,140.5509,9,23
4257.331,0,116.0061,9.995986,277.7555,1.373427,143.261,29.35565,1098.282,0.311605,192.2798,25.16288,1455.165,0.007714052,0.1446003,0.04052933,0.000773421,-1.20754,675,140,143.261,12,23
4292.125,0,116.0061,10.33647,270.4055,1.373427,136.353,29.35565,1052.493,0.225698,227.8939,23.85556,1954.005,0.007925213,0.1786507,0.03869919,0.000845207,-0.6605529,698,140,136.353,12,23
