tree_length,branch_length_min,branch_length_max,branch_length_median,branch_length_var,node_age_min,node_age_max,node_age_median,node_age_var,EDR_min,EDR_max,EDR_median,EDR_var,InverseES_min,InverseES_max,InverseES_median,InverseES_var,gamma_stat,Colless_index,num_lineages_surviving,root_age,n_sampled_anc,n_fossils
1531.509,0,57.75478,2.99432,71.86768,0.03019048,137.1937,6.477885,516.1193,0.3264351,239.3519,8.340341,709.7762,0.01616353,0.4138724,0.1003811,0.008311075,6.220695,392,126,137.1937,0,9
1364.357,0,40.93947,3.088222,52.07894,0.04640697,137.1937,5.85895,494.6213,0.2922461,94.57076,8.274509,204.3132,0.03036488,0.4658208,0.1086018,0.006955542,3.798754,390,122,69.92326,0,5
878.2741,0,40.03368,2.763856,29.15259,0.04093134,137.1937,4.768623,424.2797,0.05693692,38.32699,6.136642,51.43272,0.049789,0.6444056,0.1493589,0.015099,1.987954,441,119,46.74371,0,2
1065.538,0.004940853,53.65146,2.700052,59.82195,0.08233558,137.1937,4.806064,514.6029,0.00645192,108.1365,4.850796,244.6084,0.02306044,0.5615787,0.1421766,0.01355679,3.888431,379,117,71.90004,0,0
1313.283,0,48.35439,3.439091,53.89578,0.1803591,137.1937,6.496965,495.7457,0.0971534,99.99143,8.477918,165.6788,0.01840178,0.4184806,0.1215852,0.007952353,2.515915,399,119,71.87663,0,2
1586.16,0,88.42083,3.443801,140.5321,0.1830092,141.8253,6.749366,784.621,0.04181951,154.3069,7.320197,503.285,0.01568134,0.3919261,0.09951751,0.006846244,5.616299,436,118,141.8253,0,1
1138.127,0,40.03368,3.030515,44.23973,0.1381177,137.1937,5.547604,487.5937,0.07502176,141.8585,6.213155,285.2987,0.023872,0.8836,0.1278787,0.01767787,5.077645,448,122,77.43262,0,5
1211.27,0,47.34836,3.169211,44.87477,0.1997024,137.1937,6.657455,505.3384,0.1089399,103.2249,7.855168,204.574,0.01754477,0.5992217,0.1253777,0.01054306,4.156657,403,121,78.2577,0,4
855.5276,0,40.03368,2.263489,33.41946,0.005978155,137.1937,4.617038,481.7538,0.08912905,43.27214,5.33817,49.84584,0.0396172,0.9301882,0.1512021,0.02997824,2.375269,371,118,42.98385,0,1
1173.05,0,40.03368,3.374185,43.41339,0.01661632,137.1937,7.316254,496.4587,0.03602567,68.96013,6.57501,138.6596,0.0392609,0.3405435,0.1149242,0.005585811,1.968945,247,119,70.79619,0,2
1084.612,0.01746899,57.10602,2.593486,65.651,0.03261082,137.1937,5.74778,584.2421,0.05342847,120.3255,5.214192,179.3561,0.02943123,0.6450823,0.1320736,0.009585923,4.031437,303,117,79.73882,0,0
1135.357,0,40.03368,2.867423,56.68244,0.10274,137.1937,5.781259,557.4639,0.05691157,91.1665,5.638686,179.893,0.03314769,0.3461042,0.1151621,0.005567446,3.672587,331,118,62.7518,0,1
989.5141,0.0001878024,57.86875,2.59445,49.48337,0.08020368,137.1937,5.175424,574.0131,0.01333397,115.7375,4.851805,185.625,0.02879642,0.6927754,0.1493467,0.01239509,4.614997,346,118,111.5943,0,1
1340.939,0,42.26448,3.04639,51.00253,0.005143134,137.1937,6.592938,503.9467,0.04703494,68.96818,9.247911,203.5181,0.02180126,0.401708,0.1207864,0.00815804,4.620891,587,124,83.62511,0,7
1047.126,0.001976327,51.43245,2.934263,39.40984,0.01424237,137.1937,5.81295,464.7097,0.005577364,79.01391,5.425266,112.9581,0.02409012,0.839269,0.1472102,0.01670485,2.269127,376,117,60.87325,0,0
1196.337,0,33.55107,2.825813,42.68538,0.08913962,137.1937,5.867172,508.1089,0.1355453,63.38657,7.823544,139.3129,0.02244871,0.6303541,0.1158287,0.01375444,4.886626,362,121,74.19005,0,4
1132.736,0,55.20887,2.840571,52.68361,0.02968923,137.1937,6.780584,524.4025,0.01128982,97.07821,4.887702,184.3457,0.01647419,0.6147853,0.1402656,0.01352199,2.726738,699,119,74.18072,0,2
1290.134,0,67.36898,3.431179,49.9987,0.2002399,137.1937,6.136987,521.9689,0.003815088,120.9419,6.745624,250.3029,0.02424247,0.3479267,0.1157676,0.005934006,3.911665,510,121,72.6382,0,4
1005.322,0,67.36898,3.397383,38.90761,0.03600043,137.1937,6.933431,438.9715,0.1088982,48.80565,5.537236,84.46062,0.03857789,0.6370738,0.1273212,0.0133721,1.317303,434,118,57.27974,0,1
1201.859,0,56.82402,2.759109,63.46474,0.1803082,137.1937,5.247636,548.0238,0.01709592,103.9179,5.417277,254.2043,0.02867538,0.3995074,0.1348679,0.007539091,5.611967,439,121,73.30172,0,4
902.163,0.03486654,47.08733,2.832933,29.55713,0.0801907,137.1937,6.16003,454.4266,0.0755007,57.75608,5.67128,86.03956,0.03084426,0.6220796,0.1510176,0.0140067,0.239149,436,117,38.18444,0,0
920.8493,0,44.12121,2.555255,32.19284,0.02378308,137.1937,4.652563,501.2361,0.1262364,84.95576,4.02775,139.556,0.03445676,0.64378,0.1639321,0.01753235,4.888855,277,120,64.55824,0,3
895.8737,0.004734975,38.32838,2.879842,26.37948,0.004734975,137.1937,5.228826,463.3546,0.009890356,72.10663,5.348654,78.77493,0.03954525,0.7885346,0.1470042,0.0138426,0.606925,428,117,61.76181,0,0
1103.062,0,32.42437,2.889742,24.8554,0.006024402,137.1937,6.340334,403.5669,0.09326076,64.88,7.445446,143.8023,0.04256339,0.3873985,0.1245215,0.007595728,3.771395,346,124,73.18531,0,7
1453.94,0,47.68045,3.998362,56.62726,0.01368358,137.1937,7.446119,529.7702,0.05603798,144.9736,9.169293,293.4095,0.02601908,0.306417,0.09483526,0.005226829,3.824362,464,120,104.2471,0,3
867.3194,0.006691337,44.91201,2.785902,30.35237,0.03144389,137.1937,5.431287,480.5181,0.03860879,34.52906,4.946363,54.47609,0.0430815,0.4883775,0.1577063,0.007811164,0.8720851,380,117,50.70979,0,0
1298.901,0,53.04703,3.329643,53.13525,0.03735323,137.1937,7.011448,445.4498,0.02582004,67.48268,6.756624,212.8025,0.01793021,0.8553186,0.1170197,0.01119759,2.973739,403,122,60.903,0,5
1115.297,0,32.46272,3.305719,39.38031,0.01681442,137.1937,5.310574,447.5559,0.02178717,57.58261,5.782521,101.6741,0.02816807,0.810187,0.1275322,0.01599734,3.414756,393,119,64.7118,0,2
1214.819,0,34.41511,3.164745,37.8637,0.1465079,137.1937,6.495484,471.3919,0.3439059,60.26744,8.330427,145.7195,0.02986366,0.3820523,0.1029033,0.006676273,4.643278,294,121,90.84337,0,4
1263.76,0,43.37729,3.823189,50.09204,0.03039472,137.1937,6.730479,488.3554,0.01307155,129.2506,6.904701,236.0768,0.01724232,0.6025911,0.1127191,0.00688736,2.60833,465,119,72.61639,0,2
1596.207,0,63.0957,3.842026,79.54528,0.02185735,137.1937,7.610068,585.4157,0.1693314,125.2324,10.25749,292.4171,0.01498683,0.3613994,0.09716342,0.005541965,3.978756,434,120,77.44381,0,3
914.6354,0,32.42437,3.128217,26.01514,0.008369401,137.1937,6.073001,462.2815,0.1112232,31.47242,4.911457,62.62304,0.03856873,0.8774987,0.1474976,0.01626713,1.143923,569,118,44.26756,0,1
1306.596,0,59.26453,2.731914,62.65189,0.04769881,137.1937,6.416496,563.5789,0.05240236,88.89361,8.383648,190.0022,0.01804069,0.7518441,0.1215689,0.01599442,4.487849,498,120,112.0486,0,3
982.4812,0,59.26453,2.896875,46.78734,0.2025607,137.1937,5.949377,519.654,0.01346008,95.36112,4.430372,156.1294,0.02545877,0.7387239,0.1454382,0.01287613,2.697867,460,119,61.7784,0,2
1422.33,0,58.40418,3.055774,76.9372,0.02008353,137.1937,5.709383,698.3117,0.01078302,115.2047,8.360048,395.5453,0.01783924,0.4219169,0.1190748,0.008328599,7.048687,445,122,118.5313,0,5
