tree_length,branch_length_min,branch_length_max,branch_length_median,branch_length_var,node_age_min,node_age_max,node_age_median,node_age_var,EDR_min,EDR_max,EDR_median,EDR_var,InverseES_min,InverseES_max,InverseES_median,InverseES_var,gamma_stat,Colless_index,num_lineages_surviving,root_age,n_sampled_anc,n_fossils
3082.631,0,83.48334,6.563275,143.9247,0.895523,105.9219,20.97962,604.9016,0.143115,175.1978,19.48234,846.0298,0.01055937,0.3651397,0.05329396,0.002472969,-2.482074,715,140,105.9219,9,23
3194.799,0,85.95415,7.820596,153.9412,0.942675,124.2245,21.45237,629.5177,0.004578,131.9745,21.07566,747.1685,0.01019473,0.2942366,0.05265201,0.002225112,-1.975308,581,140,124.2245,8,23
3286.691,0,92.20504,7.896263,163.8537,0.572619,149.9106,22.22882,872.3292,0.093828,199.1516,20.60494,1151.323,0.009191967,0.1854848,0.05211316,0.00141731,-0.4107666,732,140,149.9106,9,23
3190.934,0,96.1753,7.622806,162.7292,0.093588,133.9744,21.70411,718.9095,0.167692,195.4972,19.31777,1018.993,0.009637457,1.046092,0.05451274,0.008093482,-1.509756,592,140,133.9744,9,23
3256.45,0,93.16899,7.293089,175.5862,0.195621,134.3033,22.1954,693.1799,0.174282,224.2595,20.75057,1074.026,0.009818098,0.3540865,0.05537281,0.001753754,-1.361113,615,140,134.3033,10,23
3249.678,0,93.98662,7.167134,179.6989,1.368677,149.6318,21.27908,713.9889,0.04514,191.6148,18.77169,1267.29,0.009403945,0.6888119,0.05323267,0.004685291,-0.7866361,658,140,149.6318,12,23
3308.348,0,90.75159,8.059612,176.4345,0.4281,111.3502,21.74875,583.0292,0.063648,123.7561,19.15888,795.7471,0.01012955,0.2619669,0.05519601,0.001496127,-1.75148,756,140,111.3502,12,23
3308.556,0,96.40757,7.875203,155.9645,0.121229,123.8,22.6669,606.0966,0.182896,130.5643,23.10816,765.8567,0.009360829,0.2705138,0.0538883,0.001483942,-2.155855,739,140,123.8,10,23
3232.489,0,96.58273,7.136423,166.5298,0.183834,109.7905,22.06227,567.7107,0.425272,201.9247,19.56713,1120.849,0.01002293,0.2864833,0.05454934,0.002163913,-3.080671,599,140,109.7905,10,23
3239.925,0,90.14104,7.676619,169.6107,0.224558,148.8545,22.91768,642.4403,0.210123,283.8534,21.1801,1365.064,0.00967715,0.31769,0.05438858,0.002309705,-1.471868,616,140,148.8545,8,23
